label	col_00	col_01	col_02	col_03	col_04	col_05	col_06	col_07	col_08	col_09	col_10	col_11
0	249 mph	0.4001 kg/s	San Jose	rabbit	1.1079 m^2	911	0.6872	0.6063	-89 kg/s	hamster	0.9631	46 m^3
4	760 mph	0.5246 kg/s	Moreno Valley	cat	0.28 m^2	470	0.3394	0.4115	207 kg/s	pig	0.3951	296 m^3
5	144 mph	0.7498 kg/s	Long Beach	hamster	0.0537 m^2	-104	1.0219	0.8085	815 kg/s	rabbit	0.5927	973 m^3
0	204 mph	0.1532 kg/s	Modesto	rabbit	0.9949 m^2	910	0.6419	0.271	16 kg/s	hamster	0.8019	76 m^3
0	280 mph	0.3717 kg/s	San Jose	rabbit	0.958 m^2	641	0.711	0.7613	171 kg/s	reptile	0.8236	292 m^3
4	594 mph	0.5898 kg/s	San Bernardino	N/A	None	714	0.442	0.2739	385 kg/s	ferret	0.3827	n/a
2	646 mph	0.0109 kg/s	San Diego	bird	0.2753 m^2	421	0.4186	1.083	642 kg/s	fish	0.498	627 m^3
4	415 mph	0.7457 kg/s	San Bernardino	chicken	0.6378 m^2	416	0.239	0.4594	395 kg/s	pig	0.7239	254 m^3
0	305 mph	0.2531 kg/s	San Jose	rabbit	0.8499 m^2	697	0.87	0.7415	8 kg/s	hamster	1.0335	252 m^3
0	361 mph	0.4294 kg/s	San Jose	guinea pig	1.0574 m^2	865	0.7236	0.4051	143 kg/s	HAMSTER	0.819	161 m^3
3	516 mph	0.4575 kg/s	Fremont	fish	0.4923 m^2	1083	-0.1999	0.1254	916 kg/s	rat	0.3117	956 m^3
0	270 mph	0.2155 kg/s	San Jose	rabbit	0.9477 m^2	910	0.8967	0.615	-114 kg/s	hamster	None	86 m^3
2	645 mph	0.2063 kg/s	Modesto	reptile	0.6111 m^2	115	0.1223	0.9058	476 kg/s	dog	0.7517	729 m^3
3	125 mph	0.3991 kg/s	Fremont	fish, dog	0.7375 m^2	1144	0.0257	0.0478	859 kg/s	rat	0.2194	989 m^3
2	770 mph	0.1048 kg/s	San Diego	bird	0.0863 m^2	302	0.4023	0.9617	373 kg/s	dog	0.4496	898 m^3
3	188 mph	0.4717 kg/s	Fremont	fish	0.691 m^2	1027	0.0914	0.0344	863 kg/s	rat	0.2006	1173 m^3
2	870 mph	0.1041 kg/s	Modesto	bird	0.332 m^2	367	0.2564	0.8912	305 kg/s	fish	0.5646	695 m^3
4	426 mph	0.7661 kg/s	Santa Clarita	chicken	0.5059 m^2	671	0.2075	0.3706	372 kg/s	ferret	0.7037	366 m^3
1	1051 mph	0.38 kg/s	Irvine	ferret	0.6138 m^2	462	0.7823	0.3306	789 kg/s	guinea pig	0.1091	247 m^3
5	369 mph	1.0003 kg/s	Long Beach	rat		-262	1.2933	0.8766	719 kg/s	chicken	0.7859	706 m^3
4	814 mph	0.7126 kg/s	Chula Vista	CAT	0.5167 m^2	378	0.3131	0.316	237 kg/s	ferret	0.464	328 m^3
5	-26 mph	0.7765 kg/s	Oakland	rat	0.0561 m^2	-19	1.0408	0.7632	770 kg/s	chicken	0.6304	1019 m^3
2	707 mph	0.1621 kg/s	Sacramento	reptile	0.3319 m^2	185	0.2253	0.808	315 kg/s	fish	0.6886	542 m^3
4	453 mph	0.7906 kg/s	San Bernardino	chicken	0.7503 m^2	479	0.2654	0.3582	400 kg/s	pig	0.7085	224 m^3
1	1045 mph	0.5416 kg/s	Anaheim	rat	0.7517 m^2	397	0.6101	0.3049	807 kg/s	guinea pig	0.1623	192 m^3
4	567 mph	0.6663 kg/s	Santa Clarita	cat	0.5259 m^2	671	0.3645	0.2384	201 kg/s	ferret	0.5457	259 m^3
2	576 mph	0.183 kg/s	Santa Ana	bird	0.4808 m^2	440	-0.0832	0.8911	104 kg/s	dog	0.53	700 m^3
1	1096 mph	0.3877 kg/s	Riverside	ferret	0.446 m^2	523	0.4815	0.3593	680 kg/s	dog	-0.0447	489 m^3
4	745 mph	0.7789 kg/s	Moreno Valley	Chicken	0.6263 m^2	592	0.5367	0.3572	305 kg/s	ferret	0.8199	307 m^3
1	741 mph	0.2091 kg/s	Riverside	ferret	0.6801 m^2	744	0.6517	0.2719	586 kg/s	guinea pig	0.1134	347 m^3
2	651 mph	0.0776 kg/s	Santa Ana	reptile	0.4171 m^2	354	0.4082	0.9343	358 kg/s	fish	0.5172	643 m^3
1	1113 mph	0.3022 kg/s	Anaheim	ferret	0.6469 m^2	638	0.6415	0.3931	602 kg/s	rat	0.2492	554 m^3
0	186 mph	0.3547 kg/s	San Jose	rabbit	0.9274 m^2	810	0.5811	0.6861	210 kg/s	hamster	0.7868	133 m^3
1	880 mph	0.1911 kg/s	Riverside	ferret	0.7824 m^2	713	0.5664	0.482	341 kg/s	guinea pig	0.1528	356 m^3
0	156 mph	0.436 kg/s	San Jose	guinea pig	0.8591 m^2	516	0.6885	0.5134	120 kg/s	hamster	1.0821	106 m^3
5	-54 mph	1.0386 kg/s	Long Beach	Rat	0.2191 m^2	279	1.1707	0.8658	1155 kg/s	pig	0.5856	659 m^3
1	815 mph	0.1796 kg/s	Anaheim	ferret	0.8199 m^2	651	0.5223	0.3726	664 kg/s	guinea pig	0.2413	470 m^3
0	108 mph	0.1842 kg/s	San Jose	rabbit	0.8295 m^2	535	0.5644	0.5194	15 kg/s	reptile	0.7297	105 m^3
1	1063 mph	0.3607 kg/s	Irvine	ferret	0.8509 m^2	389	0.855	0.267	127 kg/s	guinea pig	0.2726	N/A
0	212 mph	0.2024 kg/s	San Jose	guinea pig	0.9983 m^2	657	0.8209	0.4231	114 kg/s	bird	0.8589	None
1	905 mph	0.3896 kg/s	Irvine	ferret	0.853 m^2	546	0.7346	0.4459	668 kg/s	guinea pig	0.0756	453 m^3
2	589 mph	0.1501 kg/s	santa ana	reptile	0.61 m^2	98	0.0487	1.1601	326 kg/s	dog	0.4605	624 m^3
3	415 mph	0.5735 kg/s	Fremont	dog	0.7353 m^2	1045	0.1359	0.3536	857 kg/s	rat	0.0534	1088 m^3
4	667 mph	0.6216 kg/s	Chula Vista	chicken	0.5461 m^2	267	n/a	0.4058	207 kg/s	ferret	0.409	639 m^3
3	332 mph	0.3719 kg/s	Fremont	fish, dog	0.7007 m^2	840	-0.2175	-0.0664	619 kg/s	rat	0.4386	782 m^3
0	252 mph	0.5174 kg/s	San Jose	rabbit	1.3032 m^2	626	0.7775	0.6004	204 kg/s	reptile	0.9412	175 m^3
1	929 mph	0.5137 kg/s	Anaheim	ferret	0.7009 m^2	546	0.6824	0.3993	787 kg/s	guinea pig	0.1972	416 m^3
2	649 mph	0.2111 kg/s	San Diego	reptile	0.2559 m^2	363	0.3385	0.9243	496 kg/s	fish	0.2957	590 m^3
0	385 mph	0.3609 kg/s	San Jose	rabbit	0.9023 m^2	518	0.7479	0.5071	222 kg/s	reptile	0.9026	84 m^3
5	20 mph	0.9267 kg/s	Oakland	rat	0.0124 m^2	103	0.7359	0.6836	867 kg/s	chicken	0.867	870 m^3
5	161 mph	0.923 kg/s	Long Beach	rat	-0.0758 m^2	62	0.7488	0.8594	512 kg/s	chicken	0.9008	662 m^3
1	990 mph	0.3602 kg/s	San Bernardino	ferret	0.7087 m^2	599	0.6785	0.5467	828 kg/s	guinea pig	0.1409	402 m^3
4	707 mph	0.7993 kg/s	Bakersfield	cat	0.6219 m^2	577	0.4944	0.4775	425 kg/s	ferret	0.4227	101 m^3
0	329 mph	0.2691 kg/s	SAN JOSE	rabbit	1.1 m^2	531	0.6323	0.5675	189 kg/s	hamster	0.7229	251 m^3
2	406 mph	0.0228 kg/s	Fresno	bird	0.1587 m^2	218	0.0554	1.0623	529 kg/s	dog	0.5183	642 m^3
1	1105 mph	0.4586 kg/s	Riverside	ferret	0.5795 m^2	730	0.5838	0.1772	419 kg/s	guinea pig	0.0849	
0	263 mph	0.2351 kg/s	San Jose	guinea pig	0.7275 m^2	584	0.4709	0.8467	128 kg/s	hamster	0.9571	-77 m^3
0	100 mph	0.1847 kg/s	San Jose	guinea pig	0.9142 m^2	472	0.9337	0.5686	-97 kg/s	hamster	0.9598	213 m^3
1	912 mph	0.2534 kg/s	Irvine	ferret	0.6475 m^2	502	0.5604	0.4905	533 kg/s	guinea pig	0.1287	384 m^3
4	311 mph	0.8439 kg/s	Chula Vista	cat	0.6741 m^2	527	0.2775	0.4361	324 kg/s	pig	0.5863	309 m^3
0	279 mph	0.2162 kg/s	San Jose	rabbit	0.7244 m^2	796	0.5689	0.7387	125 kg/s	hamster	0.9946	73 m^3
2	641 mph	0.0811 kg/s	Los Angeles	reptile	0.3034 m^2	97	NULL	1.0337	276 kg/s	fish	0.3344	793 m^3
5	-93 mph	0.6941 kg/s	Long Beach	hamster	0.0027 m^2	143	0.9387	0.9744	985 kg/s	cat	0.8216	903 m^3
1	998 mph	0.3321 kg/s	Irvine	ferret	0.7128 m^2	509	0.5258	0.4288	641 kg/s	guinea pig	0.1163	334 m^3
3	191 mph	0.5786 kg/s	Fremont	fish	1.0217 m^2	1109	NULL	-0.0378	941 kg/s	rat	0.25	1034 m^3
2	751 mph	0.0275 kg/s	Sacramento	bird	0.497 m^2	204	0.4604	1.0242	138 kg/s	dog	0.6839	637 m^3
4	678 mph	0.6175 kg/s	San Jose	cat	0.4774 m^2	528	0.3301	0.3576	240 kg/s	ferret	0.7851	425 m^3
5	242 mph	0.8462 kg/s	San Jose	ferret	-0.0004 m^2	181	1.1442	0.9315	664 kg/s	rabbit	0.7014	594 m^3
2	820 mph	0.1352 kg/s	Sacramento	reptile	0.1873 m^2	474	0.4895	0.9101	299 kg/s	fish	0.2605	761 m^3
5	81 mph	0.9421 kg/s	Long Beach	hamster	0.2424 m^2	130	0.9529	0.6109	775 kg/s	chicken	0.684	807 m^3
3	349 mph	0.234 kg/s	San Francisco	pig, dog	0.7628 m^2	811	-0.1329	0.0316	911 kg/s	rat	0.0904	870 m^3
2	869 mph	0.1093 kg/s	Santa Ana	bird	0.6078 m^2	223	0.2114	0.8907	251 kg/s	dog	0.3537	919 m^3
2	509 mph	0.0297 kg/s	Fresno	reptile	0.4842 m^2	271	0.1385	1.131	576 kg/s	dog	0.5584	518 m^3
5	-4 mph	0.8764 kg/s	San Jose	rat	0.2284 m^2	136	0.9285	0.809	918 kg/s	rabbit	0.56	710 m^3
0	131 mph	0.2219 kg/s	San Jose	guinea pig	0.7606 m^2	719	0.6896	0.544	52 kg/s	reptile	0.7396	257 m^3
4	374 mph	0.615 kg/s	Stockton	chicken	0.3601 m^2	515	0.3373	0.2271	262 kg/s	ferret	0.4519	420 m^3
2	559 mph	0.119 kg/s	Modesto	reptile	0.3193 m^2	144	0.2587	1.0303	541 kg/s	dog	0.5967	622 m^3
4	610 mph	0.487 kg/s	San Bernardino	cat	0.4749 m^2	470	0.6779	?	17 kg/s	pig	0.5682	448 m^3
0	270 mph	0.2057 kg/s	San Jose	guinea pig	0.7538 m^2	749	0.6416	0.7389	392 kg/s	HAMSTER	0.8774	117 m^3
1	958 mph	0.5122 kg/s	Anaheim	ferret	0.7154 m^2	179	0.6027	0.5062	692 kg/s	ferret	0.1118	174 m^3
3	536 mph	0.7874 kg/s	San Bernardino	fish	0.8837 m^2	1186	0.0856	0.2164	650 kg/s	bird	0.3266	633 m^3
3	357 mph	0.6207 kg/s	Fremont	dog	0.4307 m^2	1346	-0.0153	0.1921	1120 kg/s	rat	0.2436	874 m^3
2	616 mph	-0.0528 kg/s	San Diego	reptile	0.492 m^2	274	-0.0192	0.8932	144 kg/s	fish	0.3679	817 m^3
2	701 mph	0.1276 kg/s	Irvine	bird	0.1974 m^2	133	-0.1025	0.9896	270 kg/s	fish	0.3947	748 m^3
3	344 mph	0.8784 kg/s	Fremont	pig	0.6597 m^2	1104	0.2585	0.2938	1132 kg/s	rat	0.2869	1047 m^3
5	105 mph	0.7131 kg/s	Oakland	hamster	0.113 m^2	-164	0.7323	1.0501	974 kg/s	cat	0.9739	605 m^3
1	977 mph	0.2496 kg/s	Irvine	ferret	0.868 m^2	599	0.5531	0.5364	739 kg/s	guinea pig	0.0617	468 m^3
3	583 mph	0.5163 kg/s	Anaheim	pig	0.6907 m^2	831	0.1716	0.1046	863 kg/s	rat	0.2907	993 m^3
5	130 mph	0.9369 kg/s	Long Beach	rat	0.265 m^2	-116	0.7854	0.6959	761 kg/s	chicken	0.7064	838 m^3
0	149 mph	0.1881 kg/s	San Jose	guinea pig	1.001 m^2	779	0.6972	0.618	-9 kg/s	hamster	0.9398	116 m^3
5	64 mph	0.844 kg/s	Long Beach	hamster	0.2129 m^2	236	0.8769	0.7791	884 kg/s	rabbit	0.7022	781 m^3
1	1185 mph	0.2172 kg/s	Irvine	ferret	0.8016 m^2	325	0.5995	0.371	616 kg/s	guinea pig	-0.005	265 m^3
2	579 mph	0.1396 kg/s	Modesto	bird	0.4485 m^2	332	0.064	1.1833	387 kg/s	fish	0.4272	669 m^3
1	886 mph	0.327 kg/s	rIVERSIDE	ferret	0.6501 m^2	338	0.4041	0.1713	681 kg/s	guinea pig	0.1646	378 m^3
3	560 mph	0.5886 kg/s	San Diego	fish	0.4675 m^2	839	0.1816	0.2057	793 kg/s	bird	0.1964	676 m^3
2	671 mph	0.2333 kg/s	Modesto	bird	0.0809 m^2	261	0.424	1.0292	21 kg/s	fish	0.4869	869 m^3
2	581 mph	0.0758 kg/s	Fresno	reptile	0.1751 m^2	-200	0.3002	0.8945	259 kg/s	fish	0.4215	742 m^3
4	699 mph	0.6772 kg/s	Moreno Valley	cat	0.5142 m^2	452	0.3	0.248	-135 kg/s	ferret	0.4986	38 m^3
5	-38 mph	0.8272 kg/s	Long Beach	rat	-0.0102 m^2	192	0.8081	1.0054	676 kg/s	rabbit	0.8128	974 m^3
3	265 mph	0.4175 kg/s	San Francisco	fish	0.5657 m^2	1000	-0.0581	0.2219	807 kg/s	bird	0.0425	709 m^3
1	1006 mph	0.2386 kg/s	Riverside	ferret	0.8078 m^2	500	0.7761	0.2794	380 kg/s	guinea pig	0.1031	300 m^3
3	459 mph	0.4004 kg/s	Fremont	fish	0.7323 m^2	1193	0.137	0.0956	890 kg/s	bird	0.3489	982 m^3
4	879 mph	0.7321 kg/s	Santa Clarita	chicken	0.5748 m^2	542	0.5538	0.2567	251 kg/s	pig	0.6799	475 m^3
2	744 mph	0.1214 kg/s	Fremont	reptile	0.1459 m^2	194	0.0158	1.1553	546 kg/s	Dog	0.4955	498 m^3
4	558 mph	0.6317 kg/s	Stockton	cat	0.5058 m^2	356	0.557	0.2407	371 kg/s	pig	0.5099	143 m^3
1	1043 mph	0.264 kg/s	Oakland	ferret	1.0128 m^2	387	0.769	0.5067	505 kg/s	guinea pig	0.2927	183 m^3
0	161 mph	0.2002 kg/s	San Jose	guinea pig	0.9539 m^2	513	0.669	0.5787	13 kg/s	reptile	0.9581	-79 m^3
3	309 mph	0.4002 kg/s	San Francisco	dog, pig	0.6521 m^2	1201	0.1615	0.179	905 kg/s	bird	0.1531	888 m^3
2	693 mph	0.0583 kg/s	San Jose	bird	0.2506 m^2	327	0.4859	0.98	315 kg/s	dog	0.4568	738 m^3
4	681 mph	0.5557 kg/s	Santa Clarita	rabbit	0.5879 m^2	743	0.3036	0.3552	400 kg/s	ferret	0.6229	477 m^3
0	388 mph	0.2521 kg/s	San Jose	rabbit	0.8859 m^2	604	0.7941	0.4449	132 kg/s	hamster	0.7409	139 m^3
3	304 mph	0.4063 kg/s	San Francisco	pig	0.9833 m^2	1103	0.3703	0.1545		rat	0.213	1006 m^3
2	714 mph	0.1405 kg/s	LOS ANGELES	bird	0.5273 m^2	428	0.3478	1.1816	462 kg/s	cat	0.3782	709 m^3
5	-56 mph	0.8952 kg/s	Oakland	rat	-0.0539 m^2	252	0.8765	1.0405	518 kg/s	fish	0.748	533 m^3
1	1025 mph	0.2981 kg/s	Riverside	ferret	0.77 m^2	439	0.4773	0.6911	561 kg/s	guinea pig	-0.0297	435 m^3
5	196 mph	0.8734 kg/s	Oakland	hamster	0.0716 m^2	107	0.6902	0.9966	686 kg/s	cat	0.738	655 m^3
0	260 mph	0.4854 kg/s	sAN jOSE	guinea pig	1.2024 m^2	816	NULL	0.8661	20 kg/s	hamster	0.7543	245 m^3
1	1243 mph	0.4725 kg/s	Irvine	ferret	0.5499 m^2	567	0.4604	0.4012	688 kg/s	guinea pig	-0.022	352 m^3
0	223 mph	0.2368 kg/s	San Jose	rabbit	1.0756 m^2	668	0.6467	0.6216	-112 kg/s	hamster	0.75	145 m^3
0	382 mph	0.4285 kg/s	Long Beach	rabbit	0.7975 m^2	466	0.7777	0.7176	595 kg/s	hamster	0.645	-96 m^3
5	-225 mph	0.782 kg/s	Oakland	rat	0.3126 m^2	-92	0.8307	0.9484	952 kg/s	guinea pig	0.9809	840 m^3
2	670 mph	-0.0395 kg/s	Los Angeles	bird	0.2206 m^2	542	0.6235	0.947	132 kg/s	dog	0.5184	797 m^3
2	741 mph	0.1333 kg/s	Sacramento	bird	0.25 m^2	281	0.0226	0.9063	647 kg/s	dog	0.5452	778 m^3
3	523 mph	0.6058 kg/s	Fremont	fish	0.4374 m^2	931	0.0524	0.3381	1071 kg/s	bird	0.1833	966 m^3
2	846 mph	0.0439 kg/s	Stockton	bird	0.418 m^2	-36	0.3346	1.1447	144 kg/s	dog	0.6095	628 m^3
2	676 mph	0.1346 kg/s	San Diego	REPTILE	0.3937 m^2	172	-0.016	0.8811	341 kg/s	fish	0.4014	554 m^3
2	666 mph	0.0907 kg/s	Sacramento	reptile	0.1166 m^2	205	0.362	1.0277	118 kg/s	fish	0.4017	657 m^3
3	461 mph	0.4364 kg/s	San Jose	pig	n/a	999	0.1421	-0.0196	766 kg/s	bird	0.2354	918 m^3
4	796 mph	0.8291 kg/s	Oakland	cat	0.4462 m^2	235	0.2475	0.3408	506 kg/s	ferret	0.6434	216 m^3
1	1195 mph	0.375 kg/s	Irvine	ferret	1.0455 m^2	708	0.4628	0.646	449 kg/s	guinea pig	0.0651	N/A
0	176 mph	0.2001 kg/s	Stockton	rabbit	0.6342 m^2	780	0.6958	0.5451	160 kg/s	reptile	0.7925	35 m^3
3	301 mph	0.5543 kg/s	N/A	fish, dog	0.7246 m^2	1109	-0.1622	0.0898	754 kg/s	bird	0.2285	891 m^3
1	1040 mph	0.3346 kg/s	Anaheim	ferret	0.7636 m^2	425	0.6646	0.4877	677 kg/s	guinea pig	0.035	399 m^3
0	231 mph	0.3238 kg/s	San Jose	rabbit	1.0369 m^2	773	0.5085	0.7457	242 kg/s	reptile	0.7319	-114 m^3
5	5 mph	0.8954 kg/s	Long Beach	hamster	0.1538 m^2	-178	0.7362	0.7616	770 kg/s	chicken	0.7064	717 m^3
4	798 mph	0.6776 kg/s	STOCKTON	pig, dog	0.603 m^2	506	0.5578	0.2551	485 kg/s	pig	0.5335	None
5	-33 mph	0.8983 kg/s	Oakland	hamster	0.1501 m^2	-167	0.9972	0.8207	857 kg/s	rabbit	0.8804	631 m^3
3	476 mph	0.5313 kg/s	Fremont	dog	0.4578 m^2	1214	-0.1164	0.1633	843 kg/s	rat	0.0249	853 m^3
0	146 mph	0.071 kg/s	San Jose	rabbit	1.0725 m^2	388	0.7437	0.4579	-74 kg/s	chicken	0.8629	173 m^3
5	81 mph	0.7804 kg/s	Oakland	pig	0.2405 m^2	17	1.1167	0.899	832 kg/s	chicken	0.556	821 m^3
0	171 mph	0.5441 kg/s	San Jose	guinea pig	0.9541 m^2	385	0.669	0.7123	288 kg/s	hamster	1.0163	104 m^3
0	365 mph	0.3482 kg/s	San Jose	guinea pig	0.8673 m^2	757	0.6344	0.4876	232 kg/s	hamster	0.9001	20 m^3
3	317 mph	0.5394 kg/s	San Francisco	dog	0.9 m^2	1039	0.0012	0.163	718 kg/s	bird	0.1639	989 m^3
2	763 mph	-0.029 kg/s	Santa Ana	bird	0.2875 m^2	176	0.6713	1.0323	566 kg/s	dog	0.5338	713 m^3
5	235 mph	0.7305 kg/s	Long Beach	rabbit	0.021 m^2	176	0.9235	0.9651	896 kg/s	rabbit	0.7805	862 m^3
0	434 mph	0.2654 kg/s	San Jose	guinea pig	1.1355 m^2	871	0.7819	0.5116	225 kg/s	hamster	0.8608	228 m^3
3	441 mph	0.3132 kg/s	Fremont	dog	0.6224 m^2	756	-0.0297	-0.0747	738 kg/s	bird	0.2436	953 m^3
0	262 mph	0.3805 kg/s	San Jose	rabbit		776	0.5185	0.5361	314 kg/s	hamster	0.9353	90 m^3
2	885 mph	0.356 kg/s	Fresno	reptile	0.3408 m^2	198	0.2737	1.01	269 kg/s	dog	0.5401	776 m^3
5	-4 mph	0.9998 kg/s	Oakland	hamster	0.0584 m^2	-97	0.8394	0.7474	879 kg/s	cat	0.7998	822 m^3
4	630 mph	0.6582 kg/s	NULL	cat	0.2969 m^2	388	0.5615	0.343	536 kg/s	ferret	0.5888	358 m^3
1	1020 mph	0.151 kg/s	Riverside	ferret	0.5445 m^2	314	0.5763	0.3182	553 kg/s	guinea pig	0.2361	450 m^3
3	488 mph	N/A	Fremont	dog	0.7421 m^2	1016	0.0452	0.0159	996 kg/s	rat	0.4652	828 m^3
2	616 mph	0.0716 kg/s	San Diego	reptile	0.4861 m^2	100	0.1686	1.0235	385 kg/s	fish	0.615	505 m^3
0	149 mph	0.3307 kg/s	san jose	chicken	1.1089 m^2	750	0.6249	0.4505	181 kg/s	hamster	0.8985	-107 m^3
0	225 mph	0.3363 kg/s	San Jose	rabbit	0.8587 m^2	752	0.5296	0.5957	57 kg/s	hamster	0.757	58 m^3
3	338 mph	0.6154 kg/s	Fremont	fish	0.5794 m^2	781	-0.1604	-0.0004	1047 kg/s	chicken	0.4066	835 m^3
5	-50 mph	0.8726 kg/s	Oakland	rat	-0.0373 m^2	29	0.7527	0.8363	784 kg/s	rabbit	0.7451	829 m^3
0	363 mph	0.2196 kg/s	San Jose	guinea pig	0.7163 m^2	641	0.5357	0.6146	68 kg/s	hamster	0.879	167 m^3
1	1037 mph	0.3152 kg/s	Riverside	ferret	0.8424 m^2	716	0.4565	0.2887	468 kg/s	guinea pig	0.0653	354 m^3
3	405 mph	0.3224 kg/s	Fremont	pig	0.7123 m^2	1225	0.0509	0.0779	706 kg/s	bird	0.1121	912 m^3
5	35 mph	0.6413 kg/s	Oakland	rat	-0.1393 m^2	-248	1.1665	0.8675	723 kg/s	cat	0.6655	409 m^3
3	402 mph	0.484 kg/s	San Francisco	pig, dog	0.7851 m^2	1021	-0.1337	0.0425	1117 kg/s	bird	0.4251	731 m^3
4	643 mph	0.7579 kg/s	Moreno Valley	cat	0.4935 m^2	596	None	0.2292	389 kg/s	ferret	0.5854	373 m^3
4	796 mph	0.7952 kg/s	Bakersfield	cat	0.4855 m^2	507		0.3492	106 kg/s	pig	0.5981	396 m^3
1	1254 mph	0.3197 kg/s	Irvine	ferret	0.8319 m^2	316	0.689	0.1713	638 kg/s	guinea pig	0.1765	357 m^3
0	12 mph	0.4491 kg/s	San Jose	rabbit	0.9322 m^2	658	0.6646	0.6486	117 kg/s	hamster	0.843	-67 m^3
2	906 mph	0.2184 kg/s	Sacramento	bird	0.2073 m^2	175	0.4293	0.9502	259 kg/s	dog	0.2496	679 m^3
0	145 mph	0.2558 kg/s	San Jose	rabbit	0.8791 m^2	863	0.7089	0.5624	279 kg/s	hamster	0.763	73 m^3
3	217 mph	0.4134 kg/s	San Francisco	fish	0.7467 m^2	938	0.1189	0.0337		bird	0.266	965 m^3
2	651 mph	0.2408 kg/s	None	reptile	0.5578 m^2	72	0.1668	0.8492	361 kg/s	dog	0.4264	639 m^3
3	424 mph	0.5608 kg/s	Oakland	fish, dog	0.5985 m^2	1064	0.1636	0.1947	756 kg/s	bird	0.1383	1108 m^3
4	685 mph	0.4499 kg/s	Santa Clarita	chicken	0.5289 m^2	312	0.3864	0.224	261 kg/s	pig	0.5591	563 m^3
4	705 mph	0.7859 kg/s	San Bernardino	chicken	0.4678 m^2	511	0.5277	0.5371	415 kg/s	GUINEA PIG	0.4619	323 m^3
5	146 mph	0.8074 kg/s	Long Beach	rat	0.2021 m^2	219	0.6096	1.0351	891 kg/s	reptile	0.9958	618 m^3
0	262 mph	0.2157 kg/s	San Jose	rabbit	0.8811 m^2	974	0.5887	0.6048	320 kg/s	hamster	1.0669	-32 m^3
3	504 mph	0.5323 kg/s	Fremont	fish, dog	0.5937 m^2	805	0.2368	0.1684	1122 kg/s	rat	0.2718	853 m^3
0	186 mph	0.3788 kg/s	San Jose	guinea pig	1.0467 m^2	386	1.1362	0.4697	87 kg/s	hamster	0.7385	273 m^3
4	565 mph	0.7315 kg/s	San Bernardino	chicken	0.4294 m^2	663	0.4529	0.3308	147 kg/s	guinea pig	0.5494	435 m^3
2	650 mph	0.2698 kg/s	Modesto	bird	0.4078 m^2	234	0.2542	1.099	213 kg/s	dog	0.6615	585 m^3
0	299 mph	0.4565 kg/s	Santa Clarita	GUINEA PIG	0.8637 m^2	615	0.511	0.5946	196 kg/s	reptile	0.8069	162 m^3
0	186 mph	0.0457 kg/s	Chula Vista	guinea pig	0.92 m^2	612	0.535	0.4103	418 kg/s	hamster	0.7894	16 m^3
4	677 mph	0.6784 kg/s	Moreno Valley	rat	0.4062 m^2	458	0.3532	0.286	366 kg/s	ferret	0.5154	401 m^3
4	570 mph	0.4917 kg/s	San Bernardino	cat	0.6722 m^2	541	0.5211	0.3326	368 kg/s	ferret	0.3536	278 m^3
1	1004 mph	0.3897 kg/s	Irvine	ferret	0.7721 m^2	775	0.7233	0.4083	623 kg/s	guinea pig	0.1247	427 m^3
2	722 mph	0.0897 kg/s	Los Angeles	reptile	0.1789 m^2	421	0.1559	0.7699	343 kg/s	dog	0.4383	949 m^3
0	140 mph	0.2628 kg/s	San Jose	guinea pig	1.2018 m^2	592	0.946	0.5364	197 kg/s	reptile	0.7512	177 m^3
1	750 mph	0.5543 kg/s	Riverside	ferret	0.8391 m^2	493	0.5515	0.3235	566 kg/s	guinea pig	0.1065	458 m^3
5	113 mph	0.8655 kg/s	Long Beach	hamster	0.0416 m^2	9	0.8759	0.8323	782 kg/s	rabbit	0.6447	831 m^3
4	437 mph	0.7389 kg/s	Bakersfield	chicken	0.4096 m^2	674	0.4144	0.4296	839 kg/s	ferret	0.624	227 m^3
4	706 mph	0.7503 kg/s	San Bernardino	cat	0.7202 m^2	337	0.4252	0.3679	203 kg/s	FERRET	0.5478	473 m^3
1	987 mph	0.3226 kg/s	Anaheim	ferret	0.9817 m^2	488	0.3943	0.1196	308 kg/s	guinea pig	0.0094	267 m^3
4	581 mph	0.7299 kg/s	Stockton	chicken	0.7054 m^2	573	0.4218	0.2411	338 kg/s	ferret	0.4437	545 m^3
0	286 mph	0.3205 kg/s	San Jose	guinea pig	0.8307 m^2	659	0.6309	0.6122	155 kg/s	reptile	0.807	-12 m^3
4	867 mph	0.4428 kg/s	Bakersfield	guinea pig	0.8234 m^2	509	0.3171	0.4437	392 kg/s	pig	0.5978	629 m^3
1	1126 mph	0.5903 kg/s	Anaheim	ferret	0.7034 m^2	694	0.4926	0.4704	365 kg/s	guinea pig	0.129	388 m^3
3	482 mph	0.604 kg/s	San Francisco	pig, fish	0.567 m^2	1046	0.0754	0.1963	889 kg/s	chicken	0.2577	867 m^3
5	91 mph	0.9613 kg/s	Oakland	hamster	0.0012 m^2	199	0.9827	0.8604	824 kg/s	chicken	0.8778	930 m^3
3	575 mph	0.2531 kg/s	san francisco	pig	0.6355 m^2	913	0.1463	0.2172	977 kg/s	rat	0.1771	1002 m^3
1	945 mph	0.1957 kg/s	Anaheim	ferret	0.9001 m^2	592	0.7484	0.6152	768 kg/s	guinea pig	0.1961	499 m^3
3	648 mph	0.5248 kg/s	San Francisco	dog, fish	0.5932 m^2	786	-0.0852	0.1479	1193 kg/s	rat	0.3061	1095 m^3
